Column1,title,rotten_tomatoes_link,star_count,audience_rating,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count,revenue,top_critic_review_count,review_count
5790,Tetro,/m/tetro,17,69,11721,39,75,32,113221,38,100
5791,The Texas Chainsaw Massacre,/m/texas_chainsaw_massacre,18,58,400534,39,57,99,107071655,38,146
5792,The Texas Chainsaw Massacre 2,/m/texas_chainsaw_massacre_2,18,44,50688,3,15,16,8025872,3,27
5793,Texas Chainsaw Massacre: The Next Generation,/m/texas_chainsaw_massacre_the_next_generation,34,18,31053,5,5,30,185898,5,29
5794,Texas Killing Fields,/m/texas_killing_fields,51,27,5017,16,17,29,957240,15,44
5795,Thank You for Smoking,/m/thank_you_for_smoking,42,87,258515,45,154,25,24793509,45,174
5796,That Awkward Moment,/m/that_awkward_moment,30,46,43692,37,30,108,26049082,37,137
5797,That Thing You Do!,/m/that_thing_you_do,99,78,126447,19,53,4,34585416,19,54
5798,That's My Boy,/m/thats_my_boy_2012,65,51,121720,30,23,91,58058367,30,112
5799,The Company Men,/m/the-company-men,65,55,33887,44,112,54,4882577,1,20
5800,The Croods,/m/the-croods,9,77,193562,36,101,41,585178928,36,141
5801,The Eagle,/m/the-eagle-of-the-ninth,32,41,42591,39,62,93,27122040,39,153
5802,The Evil Dead,/m/the-evil-dead,7,84,202565,6,57,3,29400000,6,53
5803,The Fall,/m/the-fall-2008,25,85,103842,33,66,42,3669465,33,100
5804,The Foot Fist Way,/m/the-foot-fist-way,69,46,4853,32,44,39,245000,32,77
5805,The Gods Must Be Crazy,/m/the-gods-must-be-crazy,14,84,49687,5,22,4,60000000,5,17
5806,The Great Mouse Detective,/m/the-great-mouse-detective,20,79,58740,3,14,3,38625550,3,15
5807,The Nutcracker,/m/the-nutcracker1993,23,62,3195,2,4,4,2119994,2,4
5808,The Perfect Host,/m/the-perfect-host,7,55,8123,14,15,18,14870,14,33
5809,The Romantics,/m/the-romantics,11,21,14746,17,5,30,123820,17,34
5810,The Social Network,/m/the-social-network,98,86,203519,56,299,14,224920315,55,306
5811,The Tigger Movie,/m/the-tigger-movie,10,62,57845,21,46,28,45554533,21,62
5812,The Warrior's Way,/m/the-warriors-way,6,47,26675,10,12,29,11087569,10,41
5813,The 33,/m/the_33,68,59,10988,34,73,79,24902723,35,150
5814,The ABCs of Death,/m/the_abcs_of_death,6,23,10633,14,25,43,21660,14,67
5815,The Accountant,/m/the_accountant_2016,52,76,46454,51,141,133,155160045,51,272
5816,The Adderall Diaries,/m/the_adderall_diaries,40,29,617,13,6,27,13191,13,34
5817,The Adventures of Tintin,/m/the_adventures_of_tintin,22,74,77379,48,165,60,371940071,48,223
5818,The African Queen,/m/the_african_queen_1951,10,86,33412,7,42,1,10750000,7,37
5819,The Age of Adaline,/m/the_age_of_adaline,36,67,38800,40,90,71,65663276,40,160
5820,The Air Up There,/m/the_air_up_there_1994,37,35,19843,8,6,22,21011500,7,13
5821,The Amazing Spider-Man,/m/the_amazing_spider_man,47,77,815218,54,235,90,752215857,54,319
5822,The Amazing Spider-Man 2,/m/the_amazing_spider_man_2,59,64,221903,59,157,145,705717432,59,297
5823,The American,/m/the_american,21,38,66133,50,144,77,65464324,49,217
5828,The Angels' Share,/m/the_angels_share,11,78,6904,29,88,11,7034007,29,97
5829,The Angry Birds Movie,/m/the_angry_birds_movie,33,46,29293,28,68,89,349779543,28,155
5830,The Apparition,/m/the_apparition,9,24,23542,11,2,60,9627492,11,62
5831,The Arbor,/m/the_arbor_2010,12,75,1275,14,44,2,21268,14,46
5832,The Armstrong Lie,/m/the_armstrong_lie_2013,14,76,5901,42,96,22,383294,42,118
5833,The Art of Getting By,/m/the_art_of_getting_by,17,46,12474,32,22,90,1406224,32,110
5834,The Art of the Steal,/m/the_art_of_the_steal,24,39,5875,17,22,28,64065,17,50
5835,The Artist,/m/the_artist,53,87,58479,60,295,15,133432856,60,306
5836,The Assassin,/m/the_assassin_2015,15,47,5431,28,98,24,632542,28,122
5837,The Autopsy of Jane Doe,/m/the_autopsy_of_jane_doe,10,70,12032,15,88,14,5972942,16,101
5840,The Babadook,/m/the_babadook,36,72,38785,46,230,4,6676471,47,233
5841,The Bag Man,/m/the_bag_man,17,22,1904,16,4,40,56574,16,44
5842,Bastards,/m/the_bastards,20,37,711,21,36,18,12247,21,54
5843,The Bay,/m/the_bay_2012,57,43,10168,27,61,19,30668,27,80
5844,The Bear,/m/the_bear_1989,9,82,8868,2,11,1,138241022,2,6
5845,The Beaver,/m/the_beaver_2010,20,55,24023,50,110,69,970816,50,175
5848,The Believer,/m/the_believer,39,82,25199,28,76,16,416925,28,88
5849,The Believers,/m/the_believers_1987,48,43,3462,1,6,11,18753438,1,8
5850,The Berlin File,/m/the_berlin_file,8,57,456,6,5,8,48965210,6,13
5851,The Best Exotic Marigold Hotel,/m/the_best_exotic_marigold_hotel_2012,49,79,72120,39,127,34,136836156,39,158
5852,The Best Man Holiday,/m/the_best_man_holiday_2013,33,83,52732,31,66,26,71625195,32,94
5853,The Best Offer,/m/the_best_offer,57,76,5009,14,18,15,19255873,14,32
5854,The Better Angels,/m/the_better_angels,4,41,671,20,22,27,70918,20,49
5855,The BFG,/m/the_bfg_2016,40,57,37912,53,217,73,183345589,53,285
5856,The Big Kahuna,/m/the_big_kahuna,4,72,8169,26,57,21,3728888,26,55
5857,The Big Lebowski,/m/the_big_lebowski,40,94,355746,19,82,18,46189568,19,94
5858,The Big Parade,/m/the_big_parade,10,91,788,0,11,0,22000000,0,9
5861,The Big Short,/m/the_big_short,101,87,68695,52,280,38,133346506,53,313
5862,The Big Sick,/m/the_big_sick,6,88,32417,46,284,5,52620184,46,287
5863,The Big Wedding,/m/the_big_wedding_2013,23,40,30118,34,8,102,21819348,34,109
5864,The Big Year,/m/the_big_year,53,40,21506,35,42,60,7448385,35,102
5869,The Black Stallion Returns,/m/the_black_stallion_returns,10,72,7150,1,1,4,9800000,1,4
5870,The Bling Ring,/m/the_bling_ring_2013,51,33,31587,53,120,83,19145732,53,199
5871,The Blob,/m/the_blob,34,52,31625,3,21,11,8247943,3,18
5875,The Bodyguard,/m/the_bodyguard_1992,56,64,260598,8,13,25,411006740,7,30
5876,The Book of Eli,/m/the_book_of_eli,52,64,350574,48,95,108,157107755,48,199
5877,The Book of Henry,/m/the_book_of_henry,14,63,5828,27,31,110,4219536,27,141
5880,The Book Thief,/m/the_book_thief,34,73,50157,42,68,78,76586316,42,144
5881,The Boss,/m/the_boss_2016,43,38,27080,45,40,147,78636257,44,184
5882,The Boss Baby,/m/the_boss_baby,26,51,29606,32,92,85,498814908,32,175
5883,The Bourne Legacy,/m/the_bourne_legacy,98,58,282006,48,126,99,276572938,48,222
5884,The Boxtrolls,/m/the_boxtrolls,21,63,47389,37,128,39,108255770,37,165
5885,The Boy,/m/the_boy,9,38,19102,9,18,43,64188367,9,60
5889,The Boy Next Door,/m/the_boy_next_door_2015,19,33,28705,37,14,119,52425855,37,132
5890,The Broken Circle Breakdown,/m/the_broken_circle_breakdown,9,85,5012,29,83,18,5475058,29,101
5891,The Bronze,/m/the_bronze,13,44,4935,28,34,63,615816,29,98
5892,The 'Burbs,/m/the_burbs,24,71,60800,11,20,18,36602000,9,30
5893,The Bye Bye Man,/m/the_bye_bye_man,8,22,7211,17,16,69,26667197,17,85
5894,The Cabin in the Woods,/m/the_cabin_in_the_woods,45,74,206942,50,254,24,66486080,49,275
5895,The Call,/m/the_call_2013,27,65,54393,29,58,72,68572378,29,128
5896,The Campaign,/m/the_campaign,95,51,123088,45,133,70,104907746,45,192
5897,The Canyons,/m/the_canyons_2013,18,15,3183,32,20,73,56825,32,93
5898,The Captive,/m/the_captive_2014,25,34,87,16,16,38,1075178,16,53
5899,The Castle,/m/the_castle,41,92,14599,7,32,5,861789,7,12
5900,The Cell,/m/the_cell_2000,34,57,180824,44,73,90,104155843,42,154
5903,The Change-Up,/m/the_change_up,59,47,46357,46,39,114,75450437,46,151
5904,The Choice,/m/the_choice,26,62,12477,25,9,73,18730891,24,80
5906,The Class,/m/the_class,31,82,12566,51,151,7,28814580,51,156
5907,The Cold Light of Day,/m/the_cold_light_of_day,28,29,19617,10,2,43,16863583,10,40
5908,The Collection,/m/the_collection_2012,32,50,19394,15,18,30,6842058,15,44
5915,The Company You Keep,/m/the_company_you_keep,15,45,13526,38,64,55,19633027,38,118
5918,The Congress,/m/the_congress,10,53,7928,28,77,28,455815,28,105
5920,The Conjuring,/m/the_conjuring,29,83,158920,48,186,32,318000141,48,215
5921,The Conjuring 2,/m/the_conjuring_2,32,81,54228,36,198,48,320170008,36,242
5922,The Conspirator,/m/the_conspirator,14,62,21174,46,93,76,15478800,46,166
5923,The Counselor,/m/the_counselor_2013,43,23,41399,48,71,139,71009334,48,207
5924,The Crocodile Hunter: Collision Course,/m/the_crocodile_hunter_collision_course_2002,18,44,43919,24,44,39,33082548,24,73
5925,The Danish Girl,/m/the_danish_girl_2015,37,72,27301,45,160,77,64191523,46,234
5926,The Dark Knight,/m/the_dark_knight,90,94,1831566,59,316,19,1004558444,58,329
5927,The Dark Knight Rises,/m/the_dark_knight_rises,21,90,1210957,60,313,47,1084939099,59,354
5928,The Dark Tower,/m/the_dark_tower_2017,4,45,41711,39,42,223,71000000,39,262
5929,The Darkest Hour,/m/the_darkest_hour,33,25,29630,10,7,52,64626786,10,59
5930,The Darkness,/m/the_darkness,23,19,6668,5,1,31,10898293,5,31
5931,The Deep Blue Sea,/m/the_deep_blue_sea,15,52,21116,43,112,28,1126525,43,137
5932,The Deer Hunter,/m/the_deer_hunter,35,92,103330,15,64,4,50000000,15,54
5933,The Descendants,/m/the_descendants_2011,38,79,69911,53,227,29,177243185,52,253
5934,The Devil Inside,/m/the_devil_inside,7,22,45172,19,5,82,101758490,19,86
5935,The Devil Wears Prada,/m/the_devil_wears_prada,45,76,571693,49,145,48,326551094,49,184
5936,The Devil's Double,/m/the_devils_double,39,64,13970,33,55,45,5728213,33,99
5937,The Devil's Violinist,/m/the_devils_violinist,8,44,274,6,4,9,11294,6,13
5938,The Dictator,/m/the_dictator_2012,79,44,167343,49,125,94,179379533,49,215
5939,The Dilemma,/m/the_dilemma,55,29,56484,39,39,122,67112664,39,160
5940,The Dinner,/m/the_dinner_2017,23,16,1787,32,65,75,1323312,33,137
5941,The Disappearance of Eleanor Rigby: Them,/m/the_disappearance_of_eleanor_rigby_them,27,52,8421,33,59,31,985007,33,90
5942,The Divide,/m/the_divide_2012,18,38,6221,20,14,41,22000,20,55
5943,The Diving Bell and the Butterfly,/m/the_diving_bell_and_the_butterfly_2007,45,92,149978,49,161,10,19777647,49,166
5944,The Double,/m/the_double_2011,34,33,5528,20,11,41,3696232,20,52
5952,The Dressmaker,/m/the_dressmaker,56,66,9887,31,74,59,18340000,31,132
5953,The Drop,/m/the_drop,30,76,34435,46,175,21,19054534,46,195
5954,The DUFF,/m/the_duff,33,66,38213,33,85,33,43528634,33,118
5955,The Eagle Huntress,/m/the_eagle_huntress,5,86,7945,31,116,8,3162153,32,123
5956,The East,/m/the_east_2013,33,64,19983,43,110,36,2401510,43,144
5957,The Edge of Seventeen,/m/the_edge_of_seventeen,11,83,27172,42,194,12,18803648,42,206
5958,The Emoji Movie,/m/the_emoji_movie,10,38,24942,23,9,120,66913939,23,127
5959,The End,/m/the_end,32,50,2240,3,9,6,45000000,3,11
5960,The English Teacher,/m/the_english_teacher,11,31,4096,17,14,22,104810,17,36
5961,The Equalizer,/m/the_equalizer_2013,39,76,91119,43,117,80,192330738,43,196
5962,Evil Dead,/m/the_evil_dead_2013,17,63,77183,39,122,75,97542952,39,196
5963,The Expendables,/m/the_expendables,16,64,297269,42,86,118,274470394,42,201
5964,The Expendables 2,/m/the_expendables_2,16,67,315167,27,88,42,312573423,27,127
5965,The Expendables 3,/m/the_expendables_3,32,49,78403,40,53,115,206172544,40,165
5966,The Face of Love,/m/the_face_of_love,11,31,1910,28,31,42,350006,28,73
5967,The Family,/m/the_family_2013,6,41,51196,30,39,97,36894225,30,135
5968,The Family Fang,/m/the_family_fang,57,47,4454,26,66,14,262921,27,79
5969,The Fate of the Furious,/m/the_fate_of_the_furious,13,72,44016,50,200,99,1238764765,50,297
5970,The Fifth Estate,/m/the_fifth_estate,70,36,18744,48,64,113,8555008,48,175
5971,The 5th Wave,/m/the_fifth_wave,37,38,32019,32,21,116,109906372,32,135
5972,The Fighter,/m/the_fighter_2011,81,89,121321,47,220,23,93617009,47,242
5973,The Finest Hours,/m/the_finest_hours,62,66,23021,37,123,70,52099090,37,193
5974,The Five-Year Engagement,/m/the_five_year_engagement,49,51,266995,44,109,64,53909751,43,169
5975,The Flintstones,/m/the_flintstones,45,24,261064,10,10,35,341631208,9,29
5976,The Flowers of War,/m/the_flowers_of_war,7,73,6754,20,24,34,95311434,20,57
5981,The Forest,/m/the_forest_2016,30,22,14556,32,14,122,40055439,32,133
5982,The Founder,/m/the_founder,49,82,32161,45,192,44,23964782,46,234
5983,The Fountain,/m/the_fountain,50,74,261864,52,106,98,15304890,52,201
5984,The Frighteners,/m/the_frighteners,51,71,62999,13,24,14,29359216,13,26
5985,The Frisco Kid,/m/the_frisco_kid,33,66,6559,6,13,13,9346177,6,22
5986,The Frozen Ground,/m/the_frozen_ground,13,50,15513,12,34,22,5496951,12,56
5987,The Future,/m/the_future,6,54,4266,40,77,30,13983,39,94
5988,The Gallows,/m/the_gallows,59,22,13333,25,16,97,42664410,25,113
5991,The Game Plan,/m/the_gameplan,129,69,406926,31,29,72,147880543,31,96
5996,The Girl on the Train,/m/the_girl_on_the_train_2016,9,49,34336,54,132,165,173185859,54,296
5997,The Girl Who Kicked the Hornet's Nest,/m/the_girl_who_kicked_the_hornets_nest,24,67,28234,35,70,61,43498108,35,130
5998,The Girl Who Leapt Through Time,/m/the_girl_who_leapt_through_time,25,90,10872,7,14,2,3800000,7,16
5999,The Girl with the Dragon Tattoo,/m/the_girl_with_the_dragon_tattoo,68,86,118787,48,209,34,104345682,47,241
6007,The Giver,/m/the_giver,9,55,56120,40,57,106,66980456,40,162
6008,The Glass Castle,/m/the_glass_castle_2017,5,71,8696,40,82,77,9705840,40,157
6009,The Gold Rush,/m/the_gold_rush,41,93,20500,10,48,0,2500000,10,39
6010,The Good Dinosaur,/m/the_good_dinosaur,21,65,58744,39,162,51,331926147,39,211
6011,"The Good, the Bad and the Ugly",/m/the_good_the_bad_and_the_ugly,22,97,239453,15,66,2,6000000,15,56
6012,The Grand Budapest Hotel,/m/the_grand_budapest_hotel,100,86,97007,61,270,26,174600318,61,293
6013,The Grand Seduction,/m/the_grand_seduction,12,66,6104,24,41,28,3430018,24,69
6014,The Grandmaster,/m/the_grandmaster,11,58,17672,40,104,30,64076736,40,131
6015,The Great Beauty,/m/the_great_beauty,27,80,15429,33,118,12,8371085,33,128
6016,The Great Escape,/m/the_great_escape,27,95,103435,7,44,3,11744471,7,39
6021,The Great Wall,/m/the_great_wall_2017,13,42,23615,43,81,146,331957105,43,227
6022,The Green Inferno,/m/the_green_inferno,19,30,15121,21,34,59,6833445,21,93
6023,The Grey,/m/the_grey_2012,17,61,164893,43,162,44,77278331,42,203
6024,The Grudge,/m/the_grudge,23,46,458612,36,62,98,183474602,35,141
6025,The Guard,/m/the_guard_2011,39,81,25932,37,125,8,19560274,36,131
6030,The Guest,/m/the_guest_2014,28,69,22900,32,104,10,2367161,32,113
6031,The Guilt Trip,/m/the_guilt_trip,46,39,39663,36,47,81,41863726,36,125
6032,The Gunman,/m/the_gunman_2015,6,31,13576,45,29,145,13644292,45,170
6033,The Hand that Rocks the Cradle,/m/the_hand_that_rocks_the_cradle,40,61,47192,14,30,18,88036683,14,38
6034,The Hangover Part II,/m/the_hangover_2,46,52,196111,53,81,162,254455986,52,238
6035,The Hangover Part III,/m/the_hangover_part_iii,30,44,165681,41,41,162,362000072,41,199
6036,The Hateful Eight,/m/the_hateful_eight,18,76,72827,52,238,83,155760117,53,318
6037,The Heartbreak Kid,/m/the_heartbreak_kid,12,37,315306,44,45,111,127766650,44,148
6038,The Heat,/m/the_heat,54,71,166800,43,114,63,158674180,43,174
6039,The Help,/m/the_help,56,89,107640,50,170,54,124272124,50,222
6040,The Hero,/m/the_hero_2017,5,58,6956,27,84,25,3384747,27,108
6041,The Hobbit: An Unexpected Journey,/m/the_hobbit_an_unexpected_journey,37,83,482887,53,192,106,1021103568,52,291
6042,The Hobbit: The Battle of the Five Armies,/m/the_hobbit_the_battle_of_the_five_armies,57,74,214805,50,150,104,956019788,50,250
6043,The Hobbit: The Desolation of Smaug,/m/the_hobbit_the_desolation_of_smaug,62,85,264021,47,176,61,958400000,47,233
6044,The Holiday,/m/the_holiday,40,80,507513,41,75,79,194168700,41,153
6045,The Hollars,/m/the_hollars,23,58,3807,24,41,49,1016985,24,90
6046,The Homesman,/m/the_homesman,23,52,14200,43,123,29,3442853,44,151
6047,The Host,/m/the_host_2007,11,72,177929,43,143,11,88489643,44,144
6055,The Hundred-Foot Journey,/m/the_hundred_foot_journey,38,81,32407,41,95,48,88880821,41,140
6056,The Hunger,/m/the_hunger,22,66,12836,5,16,15,5979292,5,25
6057,The Hunger Games,/m/the_hunger_games,46,81,902294,54,253,48,691210692,54,296
6058,The Hunger Games: Catching Fire,/m/the_hunger_games_catching_fire,46,89,424053,59,252,30,847423452,58,279
6059,The Hunger Games: Mockingjay - Part 1,/m/the_hunger_games_mockingjay_part_1,38,71,246722,55,198,90,752100229,55,285
6060,The Hunger Games: Mockingjay - Part 2,/m/the_hunger_games_mockingjay_part_2,50,66,201029,50,196,84,653428261,50,278
6061,The Hunt,/m/the_hunt_2012,6,,,0,4,1,16800000,0,5
6064,The Hunting Ground,/m/the_hunting_ground_2015,2,85,3105,31,67,5,411115,31,71
6065,The Huntsman: Winter's War,/m/the_huntsman_winters_war,40,45,45098,40,38,173,164602163,40,208
6066,The Hurt Locker,/m/the_hurt_locker,21,84,95893,55,274,8,42000000,54,276
6067,The Iceman,/m/the_iceman_2013,40,62,24724,33,83,41,1969193,33,122
6068,The Ides of March,/m/the_ides_of_march,39,73,63213,51,199,38,75993061,51,233
6069,The Imaginarium of Doctor Parnassus,/m/the_imaginarium_of_doctor_parnassus,72,60,295718,45,125,70,64352607,43,186
6070,The Imitation Game,/m/the_imitation_game,23,91,103626,57,247,29,233555708,57,273
6071,The Immigrant,/m/the_immigrant_2014,9,60,16327,41,94,16,5867686,41,109
6072,The Impossible,/m/the_impossible_2012,62,84,49121,50,160,37,180274123,50,195
6077,The Incredible Burt Wonderstone,/m/the_incredible_burt_wonderstone,48,33,62892,45,71,121,27437881,44,190
6078,The Incredible Hulk,/m/the_incredible_hulk,30,70,738941,47,154,76,163712074,47,228
6079,The Indian Runner,/m/the_indian_runner,37,81,5709,5,14,5,191125,5,10
6080,The Infiltrator,/m/the_infiltrator,49,71,19025,40,128,51,15436808,40,179
6081,The Innkeepers,/m/the_innkeepers,14,42,93058,37,96,24,78396,37,119
6082,The Intern,/m/the_intern,54,73,44998,43,114,76,194564672,43,188
6083,The Internet's Own Boy: The Story of Aaron Swartz,/m/the_internets_own_boy_the_story_of_aaron_swartz,26,91,4230,22,55,4,48911,22,58
6084,The Internship,/m/the_internship_2013,13,51,87396,46,58,109,44000000,46,164
6085,The Interrupters,/m/the_interrupters_2011,5,82,5566,29,90,1,282448,29,90
6088,The Intouchables,/m/the_intouchables,30,93,45249,39,92,31,426480871,39,120
6089,The Invisible Woman,/m/the_invisible_woman_2013,10,44,6786,47,116,39,1234254,47,153
6090,The Invitation,/m/the_invitation,16,70,13372,23,88,12,231737,23,100
6091,The Iron Lady,/m/the_iron_lady,61,51,97123,52,117,111,114956699,52,218
6092,The Island President,/m/the_island_president,12,78,4356,17,47,1,76398,16,47
6095,The Judge,/m/the_judge_2014,53,72,47708,46,95,103,83719388,46,195
6100,"The Karate Kid, Part III",/m/the_karate_kid_part_iii,25,35,58926,9,5,28,38956288,9,26
6113,The Kingdom,/m/the_kingdom,80,76,430269,51,94,91,86658558,51,180
6114,The King's Choice,/m/the_kings_choice,7,82,494,7,21,4,9100000,7,24
6115,The King's Speech,/m/the_kings_speech,36,92,144306,56,276,16,414211549,56,286
6116,The Lady,/m/the_lady_2011,15,62,6694,23,25,46,3759582,23,69
6117,The Last Dragon,/m/the_last_dragon,30,86,20136,7,10,7,25754284,7,17
6118,The Last Exorcism Part II,/m/the_last_exorcism_part_ii_2013,16,26,21809,17,11,60,15179302,17,71
6119,The Last Mountain,/m/the_last_mountain,33,83,633,19,34,8,90425,19,40
6120,The Last Starfighter,/m/the_last_starfighter,35,69,47474,2,23,7,28733290,2,16
6121,The Last Waltz,/m/the_last_waltz_1978,31,94,13857,16,47,1,321952,15,38
6122,The Last Witch Hunter,/m/the_last_witch_hunter,40,43,37555,31,23,111,146936910,31,134
6125,The Lazarus Effect,/m/the_lazarus_effect,15,23,17915,28,16,86,64110728,28,102
6126,The Ledge,/m/the_ledge,14,48,4902,12,4,25,610986,12,29
6127,The Legend of Hercules,/m/the_legend_of_hercules,43,33,41029,17,2,78,61279452,17,79
6128,The Legend of Tarzan,/m/the_legend_of_tarzan,59,58,58120,49,89,156,356743061,49,244
6129,The Lego Batman Movie,/m/the_lego_batman_movie,31,80,46206,56,272,32,311950384,56,301
6130,The Light Between Oceans,/m/the_light_between_oceans,42,61,13654,43,140,86,25956113,44,225
6131,The Lion King,/m/the_lion_king,20,93,1269333,27,119,9,788241776,27,120
6135,The Little Mermaid,/m/the_little_mermaid_1989,55,88,900112,13,64,5,222300000,13,56
6136,The Little Rascals,/m/the_little_rascals_1994,43,70,228106,1,3,10,67308282,1,5
6137,The Lives of Others,/m/the_lives_of_others,40,96,121571,54,148,12,70000000,53,155
6138,The Lobster,/m/the_lobster,33,65,34116,43,219,31,15656193,44,250
6139,The Loft,/m/the_loft,29,37,15252,12,6,36,10076790,12,42
6140,The Lone Ranger,/m/the_lone_ranger,77,51,137008,48,75,167,89289910,48,238
6141,The Longest Ride,/m/the_longest_ride,30,71,30127,36,37,83,63013281,36,120
6142,The Look of Silence,/m/the_look_of_silence,8,89,5429,33,130,5,332710,33,134
6143,The Lord of the Rings: The Fellowship of the Ring,/m/the_lord_of_the_rings_the_fellowship_of_the_ring,41,95,1355751,49,209,20,871368364,49,221
6144,The Lord of the Rings: The Return of the King,/m/the_lord_of_the_rings_the_return_of_the_king,44,86,34679773,52,255,18,1118888979,51,265
6145,The Lord of the Rings: The Two Towers,/m/the_lord_of_the_rings_the_two_towers,20,95,1341428,50,240,12,926287400,49,245
6146,The Lords of Salem,/m/the_lords_of_salem,45,30,13886,20,30,35,1165882,20,65
6147,The Lost City of Z,/m/the_lost_city_of_z,5,57,21388,48,202,32,8574339,49,231
6148,The Lovers,/m/the_lovers_2015,40,19,1303,6,1,12,214078,6,13
6149,The Lucky One,/m/the_lucky_one_2012,27,67,193790,37,30,115,99357138,37,143
6150,The Lunchbox,/m/the_lunchbox,11,86,15483,29,109,4,4235151,29,112
6151,The Magic of Belle Isle,/m/the_magic_of_belle_isle,15,62,3860,15,10,23,102388,15,33
6156,The Man Who Knew Infinity,/m/the_man_who_knew_infinity,36,71,10885,32,79,48,11472454,32,123
6157,The Man Who Knew Too Much,/m/the_man_who_knew_too_much,13,68,8673,5,29,4,10250000,5,22
